college_slno,college_name,course_slno,course_info
278,"SREE NARAYANA GURU COLLEGE OF ADVANCED STUDIES,VAZHUKUMPARA,PO CHUVANNAMANNU",278.7,Artificial Intelligence
278,"SREE NARAYANA GURU COLLEGE OF ADVANCED STUDIES,VAZHUKUMPARA,PO CHUVANNAMANNU",278.8,Data Science
278,"SREE NARAYANA GURU COLLEGE OF ADVANCED STUDIES,VAZHUKUMPARA,PO CHUVANNAMANNU",278.9,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
278,"SREE NARAYANA GURU COLLEGE OF ADVANCED STUDIES,VAZHUKUMPARA,PO CHUVANNAMANNU",278.1,English for Professional ENG1VN102 - Foundations of English Language Proficiency [English 2024
0,S,278.1,JOU1MN103 - Introduction to Mass Communication [Journalism and Mass
1,C,278.1,JOU1MN106 - Science Communication [Journalism and Mass Communication
1,C,278.1,BBA1MN102 - Communicating with Financial Data [Management Studies 2024
1,C,278.1,TTM1MN101 - Fundamentals of Tourism [Travel and Tourism Management 2024
1,C,278.1,TTM1MN102 - Tourism Business [Travel and Tourism Management 2024
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.1,Translation Studies in Arabic-I ARA1MN101 - Basics of Translation [Arabic 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.2,Translation Studies in Arabic- II ARA1MN102 - Basics of Arabic Writing [Arabic 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.3,Botanical Diversity
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.4,Industrial Botany BOT1MN102 - Phytochemistry [Botany 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.5,CHE1MN103 - Baisc Inorganic and Green Chemistry [Chemistry 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.6,CHE1MN101 - Basic Inorganic and Nano Chemistry [Chemistry 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.8,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.9,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.1,COM1MN103 - Fundamentals of Financial Accounting [Commerce 2024
279,SREE NEELAKANTA GOVT SANSKRIT COLLEGE,279.1,B2: Cost and Management
1,A,279.1,BBA1MN102 - Communicating with Financial Data [Management Studies 2024
1,A,279.1,Foundations for Mathematical
9,A,279.2,Integrated Mathematical
0,M,279.2,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
0,M,279.2,Indian Constitution and Political
2,S,279.2,Comparative Literature and SAN1MN106 - Comparative Literature and Translation Studies I [Sanskrit 2024
5,T,279.3,Statistics for Basic Economic
0,D,279.3,Statistics for Business and
1,A,279.3,ZOO1MN101 - Foundations of Environmental Biology & Animal Behaviour
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.3,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.4,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.7,Artificial Intelligence
280,"SREEPATHY INSTITUTE OF ADVANCED STUDIES, VAVANOOR P O, KOOTTANAD, PATTAMBI, PALAKKAD",280.8,Data Science
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.1,English at Workspace
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.2,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.4,Teaching Skills in English
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.5,Classical Malayalam-I MAL1MN102 - Malayalam Fiction [Malayalam 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.6,Creative Writing MAL1VN102 - Translations [Malayalam 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.7,Critical Studies MAL1MN103 - Gender studies [Malayalam 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.8,MAL1MN100 - Introduction to Malayalam Poetry [Malayalam 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.9,MAL1MN101 - Introduction to World Literature [Malayalam 2024 syllabus]
281,SREE RAMA VARMA GOVT.COLLEGE OF MUSIC,281.1,Cultural Studies about
2,M,281.1,Musical Forms and Other
6,T,281.1,Primary Lessons and
282,"SREE SASTHA COLLEGE, EDAKKAD, ELANKUR P.O, MALAPPURAM",282.1,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
282,"SREE SASTHA COLLEGE, EDAKKAD, ELANKUR P.O, MALAPPURAM",282.2,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
282,"SREE SASTHA COLLEGE, EDAKKAD, ELANKUR P.O, MALAPPURAM",282.3,English at Workspace
282,"SREE SASTHA COLLEGE, EDAKKAD, ELANKUR P.O, MALAPPURAM",282.4,Teaching Skills in English
282,"SREE SASTHA COLLEGE, EDAKKAD, ELANKUR P.O, MALAPPURAM",282.5,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.3,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.4,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.5,Monetary Policy in Practice ECO1MN102 - Monetary Tools for Policy Formulation [Economics 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.6,HIN1MN101 - Prayojanmoolak Hindi (Functional Hindi) [Hindi 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.7,History of Modern India
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.8,Professional Journalism
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.9,Critical Studies MAL1MN103 - Gender studies [Malayalam 2024 syllabus]
283,"SREE VIVEKANANDA COLLEGE, KUNNAMKULAM, KIZHOOR, THRISSUR",283.1,Civil Services and Personnel
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.3,B1: Financial Reporting
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.4,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.5,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.6,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.7,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.8,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.9,E1: Business Analytics
284,"SREE VIVEKANANDA PADANA KENDRAM ARTS AND SCIENCE COLLEGE,PALEMAD,EDAKKARA",284.1,E2: Business Information COM1MN110 - Business Analytics for Decision Making [Commerce 2024
0,S,284.1,F1: Travel and Tourism
1,M,284.1,BCA1MN102 - Discrete Structures for Computer Applications [Computer
3,A,284.1,Computer Application Group 0-
5,II,284.1,Computer Application Group 0-I
5,II,284.1,Computing Skills and CSC1MN104 - Computer Essentials with Word Processing & Presentation
7,P,284.1,CSC1MN103 - Data analysis using Spreadsheet [Computer Application 2024
7,P,284.1,BCA1MN101 - Mathematical Foundation for Computer Applications [Computer
9,A,284.2,Foundation of Computer CSC1MN101 - Exploring Computer Basics & Computational Thinking [Computer
1,P,284.2,Advanced Data Analysis in EDM1VN103 - Fundamentals of Data Science in Economics [Econometrics and
2,E,284.2,Applications for Economic Data EDM1MN102 - Computer Application for Economic data Analysis [Econometrics
3,A,284.3,FEN1VN102 - English for Business Communication [Functional English 2024
3,A,284.3,English Language Praxis and
1,D,284.3,FEN1VN101 - English for Digital Communication [Functional English 2024
1,D,284.3,BHA1MN101 - Fundamentals of Tourism and Hospitality Industry [Hotel
5,A,284.3,BHA1MN102 - Tourism and Hospitality Entrepreneurship [Hotel Administration
5,A,284.3,HRM1MN102 - Digital Stress Management [Human Resource Management 2024
5,A,284.3,HRM1MN110 - Mentoring Management [Human Resource Management 2024
5,A,284.3,HRM1MN106 - Hospital Administration [Human Resource Management 2024
5,A,284.4,HRM1VN102 - HR Practices in Sport Management [Human Resource
0,M,284.4,Intrapersonal Skills HRM1MN103 - Emotional Intelligence in Corporate Sector [Human Resource
1,M,284.4,HRM1MN104 - Leadership in Practice [Human Resource Management 2024
1,M,284.4,JOU1MN102 - Introduction to Electronic Media [Journalism and Mass
3,C,284.4,JOU1VN102 - Introduction to film Production [Journalism and Mass
4,C,284.4,JOU1MN104 - Mass Media Essentials [Journalism and Mass Communication
4,C,284.4,Journalism and Mass JOU1MN100 - Understanding Mass Media [Journalism and Mass
4,C,284.4,JOU1MN103 - Introduction to Mass Communication [Journalism and Mass
7,C,284.4,JOU1VN101 - News Reporting : Principles and Techniques [Journalism and
8,M,284.4,THM1MN101 - Fundamentals of Tourism and Hospitality Industry [Management
8,M,284.5,THMIMN102 - Tourism and Hospitality Entrepreneurship [Management 2024
8,M,284.5,BBA1MN102 - Communicating with Financial Data [Management Studies 2024
8,M,284.5,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
3,M,284.5,Digital Design and
7,B,284.6,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
7,B,284.6,Mathematics For Physical
5,S,284.7,BSW1MN101 - Fundamentals of Professional Social Work [Social Work 2024
5,S,284.7,Social Work Perspectives of BSW1MN102 - Social Analysis and Strategies of Social Change [Social Work
2,S,284.7,SOC1VN101 - Basic Sociological Skills for Employability [Sociology 2024
2,S,284.7,Sociology and Community
5,D,284.8,TTM1MN101 - Fundamentals of Tourism [Travel and Tourism Management 2024
5,D,284.8,TTM1MN102 - Tourism Business [Travel and Tourism Management 2024
5,D,284.8,BVC1MN102 - Content Creation: New Media and New Platforms [Visual
4,C,284.8,BVC1MN103 - Media Design and Publishing [Visual Communication 2024
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.3,Data Science and AI CSC1MN102 - Python Programming [Computer Science 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.5,Indian Economic Development
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.6,Food History HIS1MN108 - Food: A Global Perspective [History 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.7,Kerala Model in Cultural Life HIS1MN111 - History of Malayalam Cinema [History 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.8,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.9,Analytics for Financial Data
285,SRI C ACHUTHA MENON GOVT COLLEGE KUTTANELLUR THRISSUR,285.1,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
1,M,285.1,Indian Constitution and Political
4,S,285.1,Behavioural Statistical
5,T,285.1,Descriptive and Inferential
6,S,285.1,Statistical Methodologies in
286,SRI SATHYA SAI SCHOOL OF SOCIAL SCIENCE AND MANAGEMENT STUDIES FOR WOMEN,286.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
286,SRI SATHYA SAI SCHOOL OF SOCIAL SCIENCE AND MANAGEMENT STUDIES FOR WOMEN,286.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
286,SRI SATHYA SAI SCHOOL OF SOCIAL SCIENCE AND MANAGEMENT STUDIES FOR WOMEN,286.3,Foundations of Economics ECO1MN105 - Microeconomics Foundations [Economics 2024 syllabus]
286,SRI SATHYA SAI SCHOOL OF SOCIAL SCIENCE AND MANAGEMENT STUDIES FOR WOMEN,286.4,Indian Economic Development
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.1,CHE1MN103 - Baisc Inorganic and Green Chemistry [Chemistry 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.2,CHE1MN101 - Basic Inorganic and Nano Chemistry [Chemistry 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.3,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.4,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.6,Indian Economic Development
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.7,English at Workspace
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.8,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.9,Kerala Model in Cultural Life HIS1MN111 - History of Malayalam Cinema [History 2024 syllabus]
287,"SRI VYASA NSS COLLEGE, WADAKKANCHERY, VYASAGIRI, ,THRISSUR",287.1,Foundations for Mathematical
0,A,287.1,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
0,A,287.1,Descriptive and Inferential
4,S,287.1,ZOO1MN101 - Foundations of Environmental Biology & Animal Behaviour
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.1,Botanical Diversity
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.4,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.5,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.6,B1: Financial Reporting
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.7,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.8,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.9,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
288,"ST.ALOYSIUS COLLEGE, ELTHURUTH, THRISSUR",288.1,English for Professional ENG1VN102 - Foundations of English Language Proficiency [English 2024
2,S,288.1,ENG1VN101 - English for Radio Jockeying and Anchoring [English 2024
2,S,288.1,HIS1MN112 - Modern Indian History: 1757-Early Twentieth Century [History 2024
2,S,288.1,JOU1MN104 - Mass Media Essentials [Journalism and Mass Communication
2,S,288.1,Foundations for Mathematical
8,A,288.2,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
8,A,288.2,Mathematics For Physical
1,S,288.2,POL1MN103 - Introduction to International Politics [Political Science 2024
1,S,288.2,Behavioural Statistical
4,T,288.2,Descriptive and Inferential
5,S,288.2,BVC1MN103 - Media Design and Publishing [Visual Communication 2024
289,ST. BENEDICT,289.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
289,ST. BENEDICT,289.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
289,ST. BENEDICT,289.3,B1: Financial Reporting
289,ST. BENEDICT,289.4,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
289,ST. BENEDICT,289.5,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
289,ST. BENEDICT,289.6,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
289,ST. BENEDICT,289.7,Commerce Group 0
289,ST. BENEDICT,289.8,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
289,ST. BENEDICT,289.9,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
289,ST. BENEDICT,289.1,COM1MN109 - Essential Statistics for Business Analytics [Commerce 2024
289,ST. BENEDICT,289.1,E2: Business Information COM1MN110 - Business Analytics for Decision Making [Commerce 2024
1,S,289.1,F1: Travel and Tourism
2,M,289.1,BCA1MN102 - Discrete Structures for Computer Applications [Computer
4,A,289.1,BCA1MN101 - Mathematical Foundation for Computer Applications [Computer
5,A,289.1,BHC1MN102 - Introduction to MICE and Event Management [Hotel Management
5,A,289.1,BHC1MN101 - Tourism Concepts [Hotel Management & Catering Science 2024
5,A,289.1,ITY1MN103 - Computer Essentials with Word processing & Presentation
5,A,289.2,ITY1MN102 - Data analysis using Spreadsheet [Information Technology 2024
5,A,289.2,Information Technology Group ITY1MN100 - Fundamentals of IT and Computational thinking [Information
5,A,289.2,BBA1MN102 - Communicating with Financial Data [Management Studies 2024
5,A,289.2,Behavioural Statistical
290,ST JOSEPH,290.1,Artificial Intelligence Group 0
290,ST JOSEPH,290.2,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
290,ST JOSEPH,290.3,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
290,ST JOSEPH,290.4,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
290,ST JOSEPH,290.5,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
290,ST JOSEPH,290.6,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
290,ST JOSEPH,290.7,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
290,ST JOSEPH,290.8,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
290,ST JOSEPH,290.9,Professional Journalism
291,ST. MARY,291.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
291,ST. MARY,291.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
291,ST. MARY,291.3,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
291,ST. MARY,291.4,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
291,ST. MARY,291.5,E1: Business Analytics
291,ST. MARY,291.7,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
291,ST. MARY,291.8,Indian Economic Development
291,ST. MARY,291.9,English at Workspace
291,ST. MARY,291.1,HIS1MN112 - Modern Indian History: 1757-Early Twentieth Century [History 2024
